epoch,loss,accuracy,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,learning_rate,epoch_seconds,train_examples,train_examples_per_second,val_class_0_f1,val_class_0_precision,val_class_0_recall,val_class_0_support,val_class_1_f1,val_class_1_precision,val_class_1_recall,val_class_1_support,val_class_2_f1,val_class_2_precision,val_class_2_recall,val_class_2_support,val_class_3_f1,val_class_3_precision,val_class_3_recall,val_class_3_support,val_class_4_f1,val_class_4_precision,val_class_4_recall,val_class_4_support,val_class_5_f1,val_class_5_precision,val_class_5_recall,val_class_5_support,val_class_6_f1,val_class_6_precision,val_class_6_recall,val_class_6_support
14,1.1869550943374634,0.542608916759491,1.4283161163330078,0.45356613397598267,0.46781205717412383,0.4196475303490604,0.0003000000142492354,68.23887544800527,132132.0,1936.3156138274612,0.3576826196473552,0.336094674556213,0.3822341857335128,743.0,0.2935779816513761,0.19591836734693877,0.5853658536585366,82.0,0.23919753086419754,0.2935606060606061,0.20182291666666666,768.0,0.649724692926726,0.7579051383399209,0.5685693106004448,1349.0,0.34606205250596656,0.3795811518324607,0.31798245614035087,912.0,0.6045197740112995,0.5245098039215687,0.7133333333333334,600.0,0.4467680608365019,0.40034071550255534,0.5053763440860215,930.0
15,1.176154375076294,0.5481790900230408,1.4063278436660767,0.4671248197555542,0.4697217812320843,0.42218906778345994,0.0003000000142492354,66.74690125900088,132132.0,1979.597517003561,0.3357245337159254,0.35944700460829493,0.3149394347240915,743.0,0.25824175824175827,0.16666666666666666,0.573170731707317,82.0,0.22862129144851656,0.34656084656084657,0.17057291666666666,768.0,0.6640533124264993,0.7046589018302829,0.6278724981467754,1349.0,0.382322713257965,0.3597678916827853,0.40789473684210525,912.0,0.6255707762557078,0.5756302521008403,0.685,600.0,0.46078908913784705,0.42119323241317896,0.5086021505376344,930.0
16,1.1594661474227905,0.5549753308296204,1.3860020637512207,0.4725111424922943,0.47338047593355476,0.4506956778172655,0.0003000000142492354,67.04053018399281,132132.0,1970.927133740792,0.37664567830566686,0.32768924302788843,0.4427994616419919,743.0,0.39285714285714285,0.30985915492957744,0.5365853658536586,82.0,0.24876441515650738,0.33856502242152464,0.19661458333333334,768.0,0.6680261011419251,0.742520398912058,0.6071163825055597,1349.0,0.37056928034371645,0.3631578947368421,0.3782894736842105,912.0,0.6468646864686468,0.6405228758169934,0.6533333333333333,600.0,0.45114244044725327,0.41171251109139306,0.4989247311827957,930.0
17,1.1452096700668335,0.5620743036270142,1.3883655071258545,0.474925696849823,0.4730026555834886,0.4289499353276578,0.0003000000142492354,67.05122842399578,132132.0,1970.6126659524946,0.35514018691588783,0.352317880794702,0.35800807537012114,743.0,0.2857142857142857,0.1902834008097166,0.573170731707317,82.0,0.27386541471048514,0.3431372549019608,0.22786458333333334,768.0,0.6756756756756757,0.6343526350032531,0.7227575982209044,1349.0,0.3526598924088464,0.3876478318002628,0.32346491228070173,912.0,0.6308623298033283,0.5775623268698061,0.695,600.0,0.4287317620650954,0.44835680751173707,0.410752688172043,930.0
18,1.133675217628479,0.5678412318229675,1.3685967922210693,0.47696879506111145,0.47736495262878736,0.4497510041136607,0.0003000000142492354,66.43301732599502,132132.0,1988.9507554897282,0.3723477070499658,0.3788300835654596,0.36608344549125166,743.0,0.39999999999999997,0.3188405797101449,0.5365853658536586,82.0,0.2620281273131014,0.30360205831903947,0.23046875,768.0,0.6792156862745098,0.7210657785179018,0.6419570051890289,1349.0,0.37593984962406013,0.3684210526315789,0.38377192982456143,912.0,0.6160337552742615,0.5328467153284672,0.73,600.0,0.4426919032597266,0.4331275720164609,0.45268817204301076,930.0
19,1.1202113628387451,0.5726848840713501,1.352356195449829,0.4871842563152313,0.48008261357925264,0.45436169194759934,0.0003000000142492354,67.37717747900751,132132.0,1961.07947741159,0.33573141486810554,0.41338582677165353,0.28263795423956933,743.0,0.4251207729468599,0.352,0.5365853658536586,82.0,0.29327610872675247,0.3253968253968254,0.2669270833333333,768.0,0.693496227093065,0.6729428172942817,0.7153446997776131,1349.0,0.363425925925926,0.38480392156862747,0.3442982456140351,912.0,0.6236860546601262,0.5380894800483675,0.7416666666666667,600.0,0.4457953394123607,0.421455938697318,0.4731182795698925,930.0
20,1.1107134819030762,0.5777328610420227,1.3397529125213623,0.4921991229057312,0.4837956045076802,0.4596951207996244,0.0003000000142492354,67.62088204399333,132132.0,1954.0117786993153,0.35497835497835495,0.38258164852255055,0.3310901749663526,743.0,0.3879310344827586,0.3,0.5487804878048781,82.0,0.26763990267639903,0.3548387096774194,0.21484375,768.0,0.6901356802346902,0.6828737300435413,0.6975537435137139,1349.0,0.39357845675815645,0.3729146221786065,0.4166666666666667,912.0,0.6644736842105263,0.6558441558441559,0.6733333333333333,600.0,0.45912873225648554,0.42138364779874216,0.5043010752688172,930.0
21,1.102220058441162,0.5818197131156921,1.3602991104125977,0.4816121757030487,0.48111503745032075,0.4606812901289509,0.0003000000142492354,67.39920971600804,132132.0,1960.438416959913,0.35953520164046476,0.36527777777777776,0.35397039030955585,743.0,0.44791666666666674,0.39090909090909093,0.524390243902439,82.0,0.27292736610418195,0.3126050420168067,0.2421875,768.0,0.6751795690343178,0.7312013828867762,0.6271312083024463,1349.0,0.3889807162534435,0.3909191583610188,0.38706140350877194,912.0,0.6236860546601262,0.5380894800483675,0.7416666666666667,600.0,0.4565434565434565,0.42630597014925375,0.4913978494623656,930.0
22,1.0854281187057495,0.5893349051475525,1.5056332349777222,0.45746657252311707,0.4849651639054867,0.4253279906054868,0.0003000000142492354,66.76921190999565,132132.0,1978.9360428293337,0.3720349563046192,0.3469150174621653,0.40107671601615075,743.0,0.17565485362095531,0.10052910052910052,0.6951219512195121,82.0,0.2935103244837758,0.33843537414965985,0.2591145833333333,768.0,0.6540284360189574,0.7808641975308642,0.5626389918458117,1349.0,0.3667252489748096,0.3937106918238994,0.3432017543859649,912.0,0.6577851790174853,0.6572379367720466,0.6583333333333333,600.0,0.45755693581780543,0.4411177644710579,0.4752688172043011,930.0
23,1.0816117525100708,0.592316746711731,1.3469085693359375,0.490527480840683,0.48687970764675664,0.4609711270820526,0.0003000000142492354,67.41834404499969,132132.0,1959.88201537264,0.3796109993293092,0.3783422459893048,0.38088829071332436,743.0,0.41314553990610325,0.33587786259541985,0.5365853658536586,82.0,0.29583333333333334,0.3169642857142857,0.27734375,768.0,0.6912035333087965,0.6864035087719298,0.6960711638250556,1349.0,0.3629807692307693,0.4015957446808511,0.33114035087719296,912.0,0.6291814946619217,0.5490683229813664,0.7366666666666667,600.0,0.454842219804135,0.460352422907489,0.44946236559139785,930.0
24,1.068028211593628,0.5974101424217224,1.4205197095870972,0.46508172154426575,0.49134991478257195,0.438516453429712,0.0003000000142492354,67.25230158900376,132132.0,1964.720862751923,0.38032393521295743,0.3430735930735931,0.4266487213997308,743.0,0.30857142857142855,0.20149253731343283,0.6585365853658537,82.0,0.2768834513844173,0.27388535031847133,0.2799479166666667,768.0,0.6632169038378611,0.7927835051546391,0.5700518902891031,1349.0,0.37383177570093457,0.4,0.3508771929824561,912.0,0.6261484098939929,0.5435582822085889,0.7383333333333333,600.0,0.4406392694063927,0.46958637469586373,0.4150537634408602,930.0
25,1.0601661205291748,0.6008309721946716,1.343225359916687,0.5024145841598511,0.497895422917406,0.465139150246418,0.0003000000142492354,67.5066812189907,132132.0,1957.3173738369048,0.3790262172284644,0.42736486486486486,0.3405114401076716,743.0,0.3507462686567164,0.25268817204301075,0.573170731707317,82.0,0.29902329075882794,0.35346358792184723,0.2591145833333333,768.0,0.704089219330855,0.7061894108873975,0.7020014825796886,1349.0,0.4045407636738906,0.3820662768031189,0.4298245614035088,912.0,0.6526806526806527,0.611353711790393,0.7,600.0,0.46586763939551845,0.45197168857431747,0.4806451612903226,930.0
26,1.0467549562454224,0.6066887378692627,1.3535990715026855,0.4908989667892456,0.4905080071472812,0.4536758011135865,0.0003000000142492354,67.44978535399423,132132.0,1958.968428239415,0.3633540372670807,0.42935779816513764,0.3149394347240915,743.0,0.352059925093633,0.25405405405405407,0.573170731707317,82.0,0.29088277858176553,0.3273615635179153,0.26171875,768.0,0.6997329263639832,0.7209119496855346,0.6797627872498146,1349.0,0.36531791907514455,0.3863080684596577,0.34649122807017546,912.0,0.6408759124087591,0.5701298701298702,0.7316666666666667,600.0,0.4635071090047393,0.41440677966101697,0.5258064516129032,930.0
27,1.0411641597747803,0.6099279522895813,1.3968030214309692,0.48216938972473145,0.4963990882528897,0.44293399699005287,0.0003000000142492354,67.2950572539994,132132.0,1963.4725846398962,0.38629651506202006,0.34421052631578947,0.44010767160161507,743.0,0.2694300518134715,0.17105263157894737,0.6341463414634146,82.0,0.2899454403741232,0.3611650485436893,0.2421875,768.0,0.6892430278884463,0.7450473729543498,0.6412157153446998,1349.0,0.3702401874633861,0.39748427672955977,0.34649122807017546,912.0,0.642962962962963,0.5786666666666667,0.7233333333333334,600.0,0.4524197933659598,0.45764576457645767,0.44731182795698926,930.0
28,1.0317240953445435,0.6130914688110352,1.3962665796279907,0.47956910729408264,0.49334738384647764,0.4525507146642656,0.0003000000142492354,67.20127015799517,132132.0,1966.212836295324,0.38903743315508027,0.38645418326693226,0.3916554508748318,743.0,0.33922261484098937,0.23880597014925373,0.5853658536585366,82.0,0.2812276945039258,0.31121642969984203,0.2565104166666667,768.0,0.6646207803594913,0.8133047210300429,0.5618977020014826,1349.0,0.4126824358329139,0.3813953488372093,0.44956140350877194,912.0,0.6247379454926625,0.5379061371841155,0.745,600.0,0.4563260984647962,0.4494264859228363,0.46344086021505376,930.0
29,1.0251433849334717,0.6164971590042114,1.3817118406295776,0.4838410019874573,0.4954109694659618,0.44521355508328425,0.0003000000142492354,67.9169204350037,132132.0,1945.4945712158717,0.39620653319283455,0.3255411255411255,0.506056527590848,743.0,0.3052959501557632,0.20502092050209206,0.5975609756097561,82.0,0.2719734660033168,0.3744292237442922,0.21354166666666666,768.0,0.6928,0.7523892267593397,0.6419570051890289,1349.0,0.3755980861244019,0.4131578947368421,0.3442982456140351,912.0,0.6328400281888654,0.5482295482295483,0.7483333333333333,600.0,0.4417808219178082,0.4708029197080292,0.4161290322580645,930.0
30,1.006126046180725,0.6247842907905579,1.3588638305664062,0.4920133650302887,0.4962091068363546,0.45775408399597495,9.000000136438757e-05,67.62869556801161,132132.0,1953.7860207154206,0.3927648578811369,0.37763975155279506,0.40915208613728127,743.0,0.3430656934306569,0.24479166666666666,0.573170731707317,82.0,0.2922966162706984,0.32689210950080516,0.2643229166666667,768.0,0.6972909305064783,0.7412353923205343,0.6582653817642699,1349.0,0.3758620689655172,0.39492753623188404,0.35855263157894735,912.0,0.6408045977011495,0.5631313131313131,0.7433333333333333,600.0,0.46219382321618746,0.4578059071729958,0.4666666666666667,930.0
31,0.9919096231460571,0.6306042671203613,1.3641241788864136,0.48904159665107727,0.4925050533831453,0.46053169024340923,9.000000136438757e-05,67.00907333700161,132132.0,1971.852368939391,0.40215924426450744,0.40324763193504737,0.40107671601615075,743.0,0.371900826446281,0.28125,0.5487804878048781,82.0,0.2916111850865513,0.29836512261580383,0.28515625,768.0,0.6943548387096774,0.7612732095490716,0.6382505559673832,1349.0,0.37905520774046664,0.3940828402366864,0.3651315789473684,912.0,0.6289308176100629,0.5415162454873647,0.75,600.0,0.4557097118463181,0.4523305084745763,0.4591397849462366,930.0
32,0.9886427521705627,0.6342294216156006,1.352500557899475,0.49944278597831726,0.5014879278751476,0.46743215575644065,9.000000136438757e-05,67.25357559700205,132132.0,1964.6836443576394,0.4022191400832178,0.41487839771101576,0.39030955585464333,743.0,0.349809885931559,0.2541436464088398,0.5609756097560976,82.0,0.3053003533568905,0.33384853168469864,0.28125,768.0,0.6992390869042852,0.7604529616724739,0.6471460340993328,1349.0,0.3995668651867894,0.3946524064171123,0.40460526315789475,912.0,0.652046783625731,0.5807291666666666,0.7433333333333333,600.0,0.46384297520661155,0.4463220675944334,0.4827956989247312,930.0
33,0.9846563935279846,0.634486734867096,1.3377994298934937,0.5052005648612976,0.5048377642589753,0.47468195086592485,9.000000136438757e-05,66.74592683599622,132132.0,1979.6264171245418,0.40495867768595045,0.4146685472496474,0.39569313593539707,743.0,0.40707964601769914,0.3194444444444444,0.5609756097560976,82.0,0.2884770346494762,0.3784355179704017,0.23307291666666666,768.0,0.6994492525570418,0.7451802179379715,0.6590066716085989,1349.0,0.4058577405857741,0.388,0.42543859649122806,912.0,0.6405693950177935,0.5590062111801242,0.75,600.0,0.4763819095477387,0.44716981132075473,0.5096774193548387,930.0
34,0.9838101267814636,0.6353419423103333,1.3383915424346924,0.5044576525688171,0.5056865519524761,0.4865686776522068,9.000000136438757e-05,67.38718447300198,132132.0,1960.7882571935825,0.41187618445988633,0.3880952380952381,0.4387617765814266,743.0,0.43902439024390244,0.36585365853658536,0.5487804878048781,82.0,0.32386363636363635,0.35625,0.296875,768.0,0.6910994764397905,0.7566137566137566,0.6360266864343959,1349.0,0.4091618948464341,0.38949454905847375,0.4309210526315789,912.0,0.6697459584295612,0.6223175965665236,0.725,600.0,0.4612092027822365,0.4589989350372737,0.46344086021505376,930.0
35,0.9777287244796753,0.6367647647857666,1.3603100776672363,0.5024145841598511,0.5056851592322552,0.4677221863560503,9.000000136438757e-05,67.2889880319999,132132.0,1963.6496827261453,0.40288713910761154,0.39308578745198464,0.41318977119784656,743.0,0.33217993079584773,0.2318840579710145,0.5853658536585366,82.0,0.30769230769230765,0.3655913978494624,0.265625,768.0,0.6992510839574301,0.7466329966329966,0.6575240919199407,1349.0,0.39648544755628773,0.39713971397139713,0.3958333333333333,912.0,0.662090007627765,0.6104078762306611,0.7233333333333334,600.0,0.473469387755102,0.45048543689320386,0.4989247311827957,930.0
36,0.974188506603241,0.6400569081306458,1.357315182685852,0.5005571842193604,0.5055039132492744,0.46995347216070654,9.000000136438757e-05,66.76096708100522,132132.0,1979.1804369711429,0.4106041923551172,0.378839590443686,0.44818304172274565,743.0,0.3650190114068441,0.26519337016574585,0.5853658536585366,82.0,0.31695501730103803,0.33825701624815363,0.2981770833333333,768.0,0.7008945935433684,0.737315875613748,0.6679021497405485,1349.0,0.3752212389380531,0.4061302681992337,0.34868421052631576,912.0,0.6537313432835821,0.5918918918918918,0.73,600.0,0.4672489082969432,0.4745011086474501,0.46021505376344085,930.0
37,0.9713912010192871,0.6401704549789429,1.3508944511413574,0.5035289525985718,0.5038613050255037,0.47039054208864617,9.000000136438757e-05,66.8153984189994,132132.0,1977.568092483714,0.42078255291853756,0.4019607843137255,0.4414535666218035,743.0,0.3650793650793651,0.27058823529411763,0.5609756097560976,82.0,0.30196936542669583,0.34328358208955223,0.26953125,768.0,0.705019305019305,0.7356970185334408,0.6767976278724982,1349.0,0.38434982738780205,0.4043583535108959,0.36622807017543857,912.0,0.6529411764705882,0.5842105263157895,0.74,600.0,0.4625922023182298,0.4535123966942149,0.4720430107526882,930.0
38,0.9718979001045227,0.6411694288253784,1.3541016578674316,0.4951708912849426,0.494359928560327,0.46682806201701765,9.000000136438757e-05,67.69872163599939,132132.0,1951.7650674475608,0.4064308681672026,0.3891625615763547,0.4253028263795424,743.0,0.3697478991596639,0.28205128205128205,0.5365853658536586,82.0,0.313597918022121,0.31339401820546164,0.3138020833333333,768.0,0.702576112412178,0.7419620774938169,0.6671608598962194,1349.0,0.3798756359525155,0.3920653442240373,0.3684210526315789,912.0,0.6507462686567164,0.5891891891891892,0.7266666666666667,600.0,0.4448217317487267,0.46953405017921146,0.42258064516129035,930.0
39,0.9665781855583191,0.6449156999588013,1.3561441898345947,0.5046433806419373,0.510423847760728,0.476852687260353,2.700000004551839e-05,67.21631043900561,132132.0,1965.7728776990982,0.410958904109589,0.3987341772151899,0.423956931359354,743.0,0.3783783783783784,0.2768361581920904,0.5975609756097561,82.0,0.3193033381712627,0.36065573770491804,0.2864583333333333,768.0,0.7023144453312051,0.7605877268798618,0.6523350630096367,1349.0,0.4042440318302387,0.39157245632065774,0.41776315789473684,912.0,0.6600910470409712,0.6058495821727019,0.725,600.0,0.46267866596082585,0.4556830031282586,0.4698924731182796,930.0
40,0.9604868292808533,0.6469212770462036,1.3553004264831543,0.5029717683792114,0.5062189395352072,0.4736550707081769,2.700000004551839e-05,67.52966905200446,132132.0,1956.6510817377975,0.40353260869565216,0.4074074074074074,0.3997308209959623,743.0,0.3764705882352941,0.2774566473988439,0.5853658536585366,82.0,0.31802120141342755,0.34775888717156106,0.29296875,768.0,0.7057902973395932,0.7473073736536868,0.6686434395848777,1349.0,0.3882544861337684,0.3851132686084142,0.39144736842105265,912.0,0.6616541353383458,0.6027397260273972,0.7333333333333333,600.0,0.4618621778011573,0.45211122554067973,0.4720430107526882,930.0
41,0.9615558981895447,0.6472164392471313,1.3529213666915894,0.508172333240509,0.5124981627349096,0.47961132482748053,2.700000004551839e-05,67.3147085620003,132132.0,1962.8993844383897,0.41443850267379684,0.4116865869853918,0.41722745625841184,743.0,0.37547892720306514,0.2737430167597765,0.5975609756097561,82.0,0.33238231098430815,0.3675078864353312,0.3033854166666667,768.0,0.7006269592476488,0.743142144638404,0.6627131208302446,1349.0,0.4117021276595744,0.39979338842975204,0.4243421052631579,912.0,0.6610299769408148,0.6134094151212554,0.7166666666666667,600.0,0.4616204690831557,0.45771670190274844,0.46559139784946235,930.0
42,0.9608121514320374,0.6471256017684937,1.3608028888702393,0.5037146806716919,0.5103149738502741,0.4738336911524649,2.700000004551839e-05,67.66139039098925,132132.0,1952.8419270792367,0.4128256513026052,0.40981432360742703,0.4158815612382234,743.0,0.37262357414448666,0.27071823204419887,0.5975609756097561,82.0,0.31477357089829255,0.36614853195164077,0.2760416666666667,768.0,0.6959648421893727,0.7547660311958405,0.6456634544106745,1349.0,0.39762290653700705,0.3919062832800852,0.40350877192982454,912.0,0.6500732064421669,0.5796344647519582,0.74,600.0,0.472952086553323,0.4540059347181009,0.4935483870967742,930.0
43,0.9605637788772583,0.6476477980613708,1.3576710224151611,0.5078008770942688,0.5086927122089233,0.47998690238540753,8.099999831756577e-06,67.28135919201304,132132.0,1963.8723353211533,0.4089414858645628,0.39974293059125965,0.4185733512786003,743.0,0.3949579831932773,0.30128205128205127,0.573170731707317,82.0,0.3293115684882896,0.3619344773790952,0.3020833333333333,768.0,0.7049689440993789,0.7400162999185004,0.6730911786508524,1349.0,0.3964757709251101,0.39823008849557523,0.39473684210526316,912.0,0.6570996978851965,0.600828729281768,0.725,600.0,0.4681528662420382,0.46226415094339623,0.47419354838709676,930.0
44,0.9596704244613647,0.6496079564094543,1.364037036895752,0.5057578086853027,0.5081606397691663,0.47791996765310973,8.099999831756577e-06,68.31942665099632,132132.0,1934.03262405852,0.41472868217054265,0.3987577639751553,0.43203230148048455,743.0,0.38524590163934425,0.29012345679012347,0.573170731707317,82.0,0.327683615819209,0.35802469135802467,0.3020833333333333,768.0,0.7025117739403454,0.7464553794829024,0.6634544106745738,1349.0,0.3922437673130194,0.3964165733482643,0.3881578947368421,912.0,0.6576373212942063,0.5994513031550068,0.7283333333333334,600.0,0.4653887113951012,0.4609704641350211,0.4698924731182796,930.0
