batch_size,epoch,loss,accuracy,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,learning_rate,epoch_seconds,train_examples,train_examples_per_second,val_class_0_f1,val_class_0_precision,val_class_0_recall,val_class_0_support,val_class_1_f1,val_class_1_precision,val_class_1_recall,val_class_1_support,val_class_2_f1,val_class_2_precision,val_class_2_recall,val_class_2_support,val_class_3_f1,val_class_3_precision,val_class_3_recall,val_class_3_support,val_class_4_f1,val_class_4_precision,val_class_4_recall,val_class_4_support,val_class_5_f1,val_class_5_precision,val_class_5_recall,val_class_5_support,val_class_6_f1,val_class_6_precision,val_class_6_recall,val_class_6_support,val_class_7_f1,val_class_7_precision,val_class_7_recall,val_class_7_support,val_class_8_f1,val_class_8_precision,val_class_8_recall,val_class_8_support,val_class_9_f1,val_class_9_precision,val_class_9_recall,val_class_9_support
16,11,0.0465853959321975,0.986775517463684,0.0747478380799293,0.9794285893440248,0.9794285714285712,0.9794295388191466,0.0003000000142492,192.5071747850002,49000.0,254.5359675800405,0.9825389334591788,0.9738072965388214,0.9914285714285714,1050.0,0.984202967927238,0.989412897016362,0.979047619047619,1050.0,0.969319271332694,0.975868725868726,0.9628571428571427,1050.0,0.98531501657982,0.9802073515551368,0.9904761904761904,1050.0,0.9699248120300752,0.9573283858998144,0.9828571428571428,1050.0,0.9809705042816363,0.9800380228136882,0.981904761904762,1050.0,0.9711815561959654,0.9796511627906976,0.9628571428571427,1050.0,0.983309489747258,0.9847182425978988,0.981904761904762,1050.0,0.9814550641940084,0.98005698005698,0.9828571428571428,1050.0,0.986077772443591,0.9941916747337852,0.978095238095238,1050.0
16,12,0.0431609526276588,0.9875305891036988,0.0783897936344146,0.9797142744064332,0.9797142857142858,0.9797211953649636,0.0003000000142492,190.353326595,49000.0,257.416042453797,0.9862101759391346,0.9848053181386516,0.9876190476190476,1050.0,0.9815428300993848,0.9755409219190968,0.9876190476190476,1050.0,0.971131093232371,0.9651928504233304,0.9771428571428572,1050.0,0.9842931937172776,0.9838249286393912,0.9847619047619048,1050.0,0.9738372093023256,0.9911242603550297,0.9571428571428572,1050.0,0.9808612440191388,0.9855769230769232,0.9761904761904762,1050.0,0.96938294865756,0.9589934762348556,0.98,1050.0,0.9826923076923078,0.9922330097087378,0.9733333333333334,1050.0,0.9815602836879432,0.9746478873239436,0.9885714285714284,1050.0,0.9857006673021924,0.9866412213740458,0.9847619047619048,1050.0
16,13,0.0385889858007431,0.9887347221374512,0.080159917473793,0.979619026184082,0.9796190476190476,0.9796396169527816,0.0003000000142492,192.29481329099963,49000.0,254.81706532483707,0.9870875179340028,0.9913544668587896,0.9828571428571428,1050.0,0.980824544582934,0.9874517374517374,0.9742857142857144,1050.0,0.9690328727965696,0.969494756911344,0.9685714285714284,1050.0,0.9881009043312708,0.9876308277830638,0.9885714285714284,1050.0,0.9795335554497858,0.9790675547098002,0.98,1050.0,0.9761222540592168,0.978927203065134,0.9733333333333334,1050.0,0.9651272384542884,0.9552238805970148,0.9752380952380952,1050.0,0.9871611982881596,0.9857549857549858,0.9885714285714284,1050.0,0.9797837329572168,0.9675023212627668,0.9923809523809524,1050.0,0.9836223506743738,0.9951267056530214,0.9723809523809523,1050.0
16,14,0.0346704013645648,0.9898571372032166,0.1379565447568893,0.9694285988807678,0.9694285714285714,0.9694378259407276,0.0003000000142492,193.2635414920001,49000.0,253.5398017738814,0.9847619047619048,0.9847619047619048,0.9847619047619048,1050.0,0.953032375740994,0.9142607174103236,0.9952380952380953,1050.0,0.9353535353535352,0.9956989247311828,0.8819047619047619,1050.0,0.9871611982881596,0.9857549857549858,0.9885714285714284,1050.0,0.9718377088305488,0.9741626794258372,0.9695238095238096,1050.0,0.971864568431092,0.9732569245463228,0.9704761904761904,1050.0,0.9422548120989918,0.9081272084805654,0.979047619047619,1050.0,0.9852310624106716,0.9857006673021924,0.9847619047619048,1050.0,0.977777777777778,0.992156862745098,0.9638095238095238,1050.0,0.9851033157135992,0.994180407371484,0.9761904761904762,1050.0
16,15,0.0332961678504943,0.9900612235069276,0.0910413339734077,0.9795238375663756,0.9795238095238096,0.9795269418589756,0.0003000000142492,202.99295600999997,49000.0,241.38768636674337,0.9820585457979226,0.9737827715355806,0.9904761904761904,1050.0,0.983309489747258,0.9847182425978988,0.981904761904762,1050.0,0.9737720553171196,0.9751671442215856,0.9723809523809523,1050.0,0.98565965583174,0.989443378119002,0.981904761904762,1050.0,0.9754948162111216,0.9654850746268656,0.9857142857142858,1050.0,0.9773493975903614,0.9892682926829268,0.9657142857142856,1050.0,0.9727923627684965,0.9751196172248804,0.9704761904761904,1050.0,0.9784644194756554,0.9622467771639044,0.9952380952380953,1050.0,0.9783132530120482,0.9902439024390244,0.9666666666666668,1050.0,0.9880554228380316,0.9913710450623202,0.9847619047619048,1050.0
16,16,0.030413145199418,0.991428554058075,0.080664075911045,0.981238067150116,0.9812380952380954,0.9812587950872388,0.0003000000142492,200.39422037499932,49000.0,244.51803005249303,0.9885277246653918,0.9923224568138196,0.9847619047619048,1050.0,0.9832615973218556,0.9875120076849184,0.979047619047619,1050.0,0.9712128362435112,0.9625818521983162,0.98,1050.0,0.9846596356663472,0.9913127413127412,0.978095238095238,1050.0,0.9765213224724484,0.982642237222758,0.9704761904761904,1050.0,0.9851887243191592,0.9884947267497604,0.981904761904762,1050.0,0.9702127659574468,0.9633802816901408,0.9771428571428572,1050.0,0.98812351543943,0.985781990521327,0.9904761904761904,1050.0,0.9801324503311258,0.9736842105263158,0.9866666666666668,1050.0,0.984747378455672,0.9856870229007634,0.9838095238095238,1050.0
16,17,0.0285896603018045,0.991673469543457,0.0989153161644935,0.9762856960296632,0.9762857142857144,0.9762818551334616,0.0003000000142492,185.9566543580004,49000.0,263.50226706954027,0.9885714285714284,0.9885714285714284,0.9885714285714284,1050.0,0.971936389148737,0.9549632352941176,0.9895238095238096,1050.0,0.9631013545072395,0.9450045829514208,0.981904761904762,1050.0,0.9846596356663472,0.9913127413127412,0.978095238095238,1050.0,0.970873786407767,0.99009900990099,0.9523809523809524,1050.0,0.977948226270374,0.9845559845559846,0.9714285714285714,1050.0,0.9624206930209858,0.986986986986987,0.939047619047619,1050.0,0.9862494073020388,0.9820585457979226,0.9904761904761904,1050.0,0.9818355640535372,0.9856046065259118,0.978095238095238,1050.0,0.9752220663861618,0.9577594123048668,0.9933333333333332,1050.0
16,18,0.0270147584378719,0.9927959442138672,0.0852226763963699,0.9826666712760924,0.9826666666666668,0.9826586260575448,0.0003000000142492,187.0867637300007,49000.0,261.9105650398425,0.9876543209876544,0.9848484848484848,0.9904761904761904,1050.0,0.9842782277274892,0.984747378455672,0.9838095238095238,1050.0,0.9755630091039772,0.9816779170684669,0.9695238095238096,1050.0,0.9852731591448932,0.9829383886255924,0.9876190476190476,1050.0,0.979156568104702,0.9970384995064164,0.961904761904762,1050.0,0.9773156899810964,0.9699812382739212,0.9847619047619048,1050.0,0.9739212897107634,0.9697828139754484,0.978095238095238,1050.0,0.9904942965779469,0.9886148007590132,0.9923809523809524,1050.0,0.9857685009487668,0.9820415879017014,0.9895238095238096,1050.0,0.9871611982881596,0.9857549857549858,0.9885714285714284,1050.0
16,19,0.0255446508526802,0.9926734566688538,0.0816603451967239,0.9825714230537416,0.9825714285714284,0.9825749798832224,0.0003000000142492,197.58335263700064,49000.0,247.99660166725997,0.9880782069623272,0.9894937917860552,0.9866666666666668,1050.0,0.9856870229007634,0.9875717017208412,0.9838095238095238,1050.0,0.9799809342230698,0.9809160305343512,0.979047619047619,1050.0,0.9899952358265842,0.990467111534795,0.9895238095238096,1050.0,0.9713731198447356,0.990108803165183,0.9533333333333334,1050.0,0.9809885931558936,0.9791271347248576,0.9828571428571428,1050.0,0.9676511954992968,0.9529085872576176,0.9828571428571428,1050.0,0.9895536562203228,0.9867424242424242,0.9923809523809524,1050.0,0.9824561403508772,0.9782813975448535,0.9866666666666668,1050.0,0.9899856938483548,0.991404011461318,0.9885714285714284,1050.0
16,20,0.0233773160725832,0.993163287639618,0.0866139978170394,0.9825714230537416,0.9825714285714284,0.9825896527046912,0.0003000000142492,176.93638669699976,49000.0,276.9356881007838,0.9904580152671756,0.9923518164435946,0.9885714285714284,1050.0,0.978866474543708,0.9874031007751938,0.9704761904761904,1050.0,0.974773917182294,0.9743101807802094,0.9752380952380952,1050.0,0.9863272041489864,0.976657329598506,0.9961904761904762,1050.0,0.9846301633045148,0.993217054263566,0.9761904761904762,1050.0,0.985563041385948,0.9961089494163424,0.9752380952380952,1050.0,0.9678638941398866,0.9606003752345216,0.9752380952380952,1050.0,0.98718557190318,0.9839167455061496,0.9904761904761904,1050.0,0.9803001876172608,0.965804066543438,0.9952380952380953,1050.0,0.989928057553957,0.9971014492753624,0.9828571428571428,1050.0
16,21,0.0233751591295003,0.992938756942749,0.0863317847251892,0.9815238118171692,0.9815238095238096,0.9815127235908994,0.0003000000142492,169.34796956599985,49000.0,289.3450693597083,0.9863142991977348,0.9775491113189896,0.9952380952380953,1050.0,0.9860643921191736,0.9951503394762368,0.9771428571428572,1050.0,0.9710703953712634,0.9833984375,0.959047619047619,1050.0,0.981629769194536,0.9711090400745572,0.9923809523809524,1050.0,0.9773056494447128,0.991185112634672,0.9638095238095238,1050.0,0.9767662399241348,0.9726156751652504,0.9809523809523808,1050.0,0.9734848484848484,0.967984934086629,0.979047619047619,1050.0,0.98957345971564,0.9849056603773584,0.9942857142857144,1050.0,0.9825059101654846,0.975586854460094,0.9895238095238096,1050.0,0.9904122722914668,0.997104247104247,0.9838095238095238,1050.0
16,22,0.0219216458499431,0.9937347173690796,0.0894926488399505,0.9800000190734864,0.98,0.9800375992572145,0.0003000000142492,170.6776049709997,49000.0,287.09097487233737,0.9876777251184834,0.9830188679245284,0.9923809523809524,1050.0,0.9806763285024154,0.9950980392156864,0.9666666666666668,1050.0,0.9672830725462304,0.963172804532578,0.9714285714285714,1050.0,0.9857549857549858,0.9829545454545454,0.9885714285714284,1050.0,0.9800759013282732,0.9763705103969754,0.9838095238095238,1050.0,0.979923518164436,0.9836852207293666,0.9761904761904762,1050.0,0.9654528478057888,0.9468864468864469,0.9847619047619048,1050.0,0.9855907780979828,0.994186046511628,0.9771428571428572,1050.0,0.9817833173537872,0.9884169884169884,0.9752380952380952,1050.0,0.9861575178997612,0.9885167464114832,0.9838095238095238,1050.0
16,23,0.0199072584509849,0.9941836595535278,0.086504191160202,0.9824761748313904,0.9824761904761904,0.9824769703829732,0.0003000000142492,179.38987942199947,49000.0,273.14807366992903,0.9890736342042756,0.9867298578199052,0.9914285714285714,1050.0,0.9880895664602192,0.988560533841754,0.9876190476190476,1050.0,0.9752380952380952,0.9752380952380952,0.9752380952380952,1050.0,0.9815253434391285,0.9764373232799246,0.9866666666666668,1050.0,0.9793368572801538,0.988360814742968,0.9704761904761904,1050.0,0.9777567439659252,0.9717779868297272,0.9838095238095238,1050.0,0.9762357414448668,0.97438330170778,0.978095238095238,1050.0,0.9861707200762994,0.9875835721107928,0.9847619047619048,1050.0,0.9867424242424244,0.9811676082862524,0.9923809523809524,1050.0,0.9846005774783446,0.995136186770428,0.9742857142857144,1050.0
16,24,0.0198805723339319,0.994653046131134,0.1029521226882934,0.9806666374206544,0.9806666666666668,0.98065261279941,0.0003000000142492,178.13304129400058,49000.0,275.07530126950286,0.988593155893536,0.986717267552182,0.9904761904761904,1050.0,0.97886331611085,0.9657089898053752,0.9923809523809524,1050.0,0.971185640056684,0.9634489222118088,0.979047619047619,1050.0,0.9826046074283028,0.9702878365831012,0.9952380952380953,1050.0,0.978825794032724,0.9892996108949416,0.9685714285714284,1050.0,0.9798076923076924,0.9893203883495144,0.9704761904761904,1050.0,0.9671179883945842,0.9823182711198428,0.9523809523809524,1050.0,0.9858490566037736,0.9766355140186916,0.9952380952380953,1050.0,0.982791586998088,0.9865642994241842,0.979047619047619,1050.0,0.9908872901678656,0.9980676328502416,0.9838095238095238,1050.0
16,25,0.0193512458354234,0.9946938753128052,0.1113550588488578,0.9770476222038268,0.9770476190476188,0.977032762304536,0.0003000000142492,169.0945709130001,49000.0,289.778670807892,0.9848914069877244,0.9765917602996256,0.9933333333333332,1050.0,0.9799426934097422,0.9827586206896552,0.9771428571428572,1050.0,0.9696969696969696,0.9642184557438794,0.9752380952380952,1050.0,0.9814020028612304,0.982808022922636,0.98,1050.0,0.9717073170731708,0.996,0.9485714285714286,1050.0,0.9744560075685904,0.9680451127819548,0.9809523809523808,1050.0,0.9673758865248228,0.9605633802816902,0.9742857142857144,1050.0,0.9848628192999054,0.9783834586466166,0.9914285714285714,1050.0,0.973102785782901,0.9815891472868216,0.9647619047619048,1050.0,0.9828897338403044,0.9810246679316889,0.9847619047619048,1050.0
16,26,0.0177736785262823,0.994673490524292,0.1045846715569496,0.9778095483779908,0.9778095238095236,0.9778429692009682,0.0003000000142492,170.47812736800006,49000.0,287.42690195221866,0.968938340287436,0.943992773261066,0.9952380952380953,1050.0,0.9801512287334594,0.9727954971857412,0.9876190476190476,1050.0,0.9790276453765492,0.9799618320610688,0.978095238095238,1050.0,0.9851745576279292,0.989433237271854,0.9809523809523808,1050.0,0.9765662362505978,0.9807877041306436,0.9723809523809523,1050.0,0.9719535783365572,0.987229862475442,0.9571428571428572,1050.0,0.9688385269121812,0.9606741573033708,0.9771428571428572,1050.0,0.9832615973218556,0.9875120076849184,0.979047619047619,1050.0,0.978927203065134,0.9845857418111752,0.9733333333333334,1050.0,0.9855907780979828,0.994186046511628,0.9771428571428572,1050.0
16,27,0.0192851927131414,0.9945102334022522,0.104674220085144,0.9782857298851012,0.9782857142857144,0.978254196964525,0.0003000000142492,171.83530619700014,49000.0,285.156764837513,0.9792648444863336,0.9692164179104478,0.9895238095238096,1050.0,0.9829706717123936,0.9765037593984962,0.9895238095238096,1050.0,0.9696106362773028,0.9668560606060606,0.9723809523809523,1050.0,0.9843971631205674,0.9774647887323944,0.9914285714285714,1050.0,0.9741131351869606,0.9806949806949808,0.9676190476190476,1050.0,0.96919315403423,0.9959798994974874,0.9438095238095238,1050.0,0.9732057416267942,0.9778846153846154,0.9685714285714284,1050.0,0.9801886792452832,0.9710280373831776,0.9895238095238096,1050.0,0.9811142587346552,0.9728464419475656,0.9895238095238096,1050.0,0.9884836852207292,0.9961315280464216,0.9809523809523808,1050.0
16,28,0.0174102652817964,0.9952244758605956,0.1099236756563186,0.9781904816627502,0.9781904761904764,0.9781524472114568,0.0003000000142492,170.5366973580003,49000.0,287.328186596322,0.9868049010367578,0.976679104477612,0.9971428571428572,1050.0,0.9741419840150448,0.9619312906220984,0.9866666666666668,1050.0,0.9695528068506184,0.9686311787072244,0.9704761904761904,1050.0,0.9852871381110584,0.9820245979186376,0.9885714285714284,1050.0,0.9753265602322204,0.991150442477876,0.96,1050.0,0.9764309764309764,0.9863945578231292,0.9666666666666668,1050.0,0.9635036496350364,0.9850746268656716,0.9428571428571428,1050.0,0.9899952358265842,0.990467111534795,0.9895238095238096,1050.0,0.9752220663861618,0.9577594123048668,0.9933333333333332,1050.0,0.9852591535901094,0.9838556505223172,0.9866666666666668,1050.0
16,29,0.0167265608906745,0.9953877329826356,0.097955510020256,0.9819047451019288,0.981904761904762,0.9819236613194916,0.0003000000142492,173.51913375700042,49000.0,282.3896070655848,0.9894937917860556,0.992337164750958,0.9866666666666668,1050.0,0.984732824427481,0.9866156787762906,0.9828571428571428,1050.0,0.9648956356736244,0.9612476370510395,0.9685714285714284,1050.0,0.9909824394874228,0.9877010406811731,0.9942857142857144,1050.0,0.9778420038535646,0.9892787524366472,0.9666666666666668,1050.0,0.9776934029425725,0.9744560075685904,0.9809523809523808,1050.0,0.9688972667295004,0.9589552238805972,0.979047619047619,1050.0,0.9890840056953012,0.9858088930936612,0.9923809523809524,1050.0,0.9870875179340028,0.9913544668587896,0.9828571428571428,1050.0,0.9885277246653918,0.9923224568138196,0.9847619047619048,1050.0
16,30,0.0164223127067089,0.9952040910720824,0.0855135694146156,0.9831428527832032,0.9831428571428572,0.9831453736009936,0.0003000000142492,181.91200563799973,49000.0,269.3610013706778,0.9871977240398292,0.9830028328611898,0.9914285714285714,1050.0,0.9814902705268154,0.978240302743614,0.9847619047619048,1050.0,0.9785407725321889,0.9799426934097422,0.9771428571428572,1050.0,0.987221959299574,0.9811853245531514,0.9933333333333332,1050.0,0.9815428300993848,0.9755409219190968,0.9876190476190476,1050.0,0.9831811629024508,0.9922405431619786,0.9742857142857144,1050.0,0.9719181342217992,0.9714557564224549,0.9723809523809523,1050.0,0.9848628192999054,0.9783834586466166,0.9914285714285714,1050.0,0.9826923076923078,0.9922330097087378,0.9733333333333334,1050.0,0.9928057553956836,1.0,0.9857142857142858,1050.0
16,31,0.0156706497073173,0.9956530332565308,0.1098917871713638,0.9795238375663756,0.9795238095238096,0.9795111418443696,0.0003000000142492,176.47888244299975,49000.0,277.6536168049813,0.9890319504053408,0.9904489016236868,0.9876190476190476,1050.0,0.9777145566619252,0.9735599622285176,0.981904761904762,1050.0,0.9730769230769232,0.9825242718446602,0.9638095238095238,1050.0,0.9834044570886676,0.9792256846081208,0.9876190476190476,1050.0,0.9744824265767936,0.98539435248296,0.9638095238095238,1050.0,0.9777145566619252,0.9735599622285176,0.981904761904762,1050.0,0.971126082771896,0.9815175097276264,0.960952380952381,1050.0,0.9880782069623272,0.9894937917860552,0.9866666666666668,1050.0,0.976657329598506,0.957875457875458,0.9961904761904762,1050.0,0.9838249286393912,0.9828897338403042,0.9847619047619048,1050.0
16,32,0.014558583498001,0.9955102205276488,0.1026321277022361,0.9833333492279052,0.9833333333333332,0.9833132836624582,0.0003000000142492,177.62983273700047,49000.0,275.85456364500226,0.9881460407776196,0.983947119924457,0.9923809523809524,1050.0,0.9837786259541984,0.98565965583174,0.981904761904762,1050.0,0.9742857142857144,0.9742857142857144,0.9742857142857144,1050.0,0.9849340866290018,0.9739292364990688,0.9961904761904762,1050.0,0.9782293178519594,0.9941002949852508,0.9628571428571427,1050.0,0.9851745576279292,0.989433237271854,0.9809523809523808,1050.0,0.9746290090952608,0.9797882579403272,0.9695238095238096,1050.0,0.9895238095238096,0.9895238095238096,0.9895238095238096,1050.0,0.9872461029759092,0.979381443298969,0.9952380952380953,1050.0,0.98718557190318,0.9839167455061496,0.9904761904761904,1050.0
