epoch,loss,accuracy,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,learning_rate,epoch_seconds,train_examples,train_examples_per_second,val_class_0_f1,val_class_0_precision,val_class_0_recall,val_class_0_support,val_class_1_f1,val_class_1_precision,val_class_1_recall,val_class_1_support,val_class_2_f1,val_class_2_precision,val_class_2_recall,val_class_2_support,val_class_3_f1,val_class_3_precision,val_class_3_recall,val_class_3_support,val_class_4_f1,val_class_4_precision,val_class_4_recall,val_class_4_support,val_class_5_f1,val_class_5_precision,val_class_5_recall,val_class_5_support,val_class_6_f1,val_class_6_precision,val_class_6_recall,val_class_6_support
11,1.4610158205032349,0.38220345973968506,1.5899231433868408,0.3870728015899658,0.40943544646480373,0.34111642899042216,0.0003000000142492354,39.03060001200356,75363.0,1930.8696247770388,0.22274881516587677,0.2695984703632887,0.18977119784656796,743.0,0.16474464579901152,0.09523809523809523,0.6097560975609756,82.0,0.1937046004842615,0.25477707006369427,0.15625,768.0,0.5882821841371064,0.6362068965517241,0.5470719051148999,1349.0,0.3246013667425968,0.33767772511848343,0.3125,912.0,0.519496855345912,0.4171717171717172,0.6883333333333334,600.0,0.3742365352581899,0.3869115958668197,0.36236559139784946,930.0
12,1.456732153892517,0.38627707958221436,1.5646816492080688,0.3959881067276001,0.4141720872858066,0.3456351262890561,0.0003000000142492354,39.14677479500824,75363.0,1925.1394372751706,0.2313915857605178,0.29006085192697767,0.19246298788694483,743.0,0.16640000000000002,0.09576427255985268,0.6341463414634146,82.0,0.19769357495881382,0.26905829596412556,0.15625,768.0,0.6021582733812949,0.5849056603773585,0.6204595997034841,1349.0,0.326025857223159,0.3344867358708189,0.31798245614035087,912.0,0.5499655410062025,0.4688601645123384,0.665,600.0,0.34581105169340465,0.38645418326693226,0.31290322580645163,930.0
13,1.424983024597168,0.3971710205078125,1.5649762153625488,0.405274897813797,0.42640429432391225,0.3641484123935985,0.0003000000142492354,39.2927026880061,75363.0,1917.989724412726,0.28087508821453777,0.2952522255192878,0.26783310901749663,743.0,0.19120458891013384,0.11337868480725624,0.6097560975609756,82.0,0.2022090059473237,0.29095354523227385,0.15494791666666666,768.0,0.597233523189585,0.6618575293056808,0.5441067457375834,1349.0,0.32390460343871325,0.3277216610549944,0.3201754385964912,912.0,0.5602202339986234,0.4771395076201641,0.6783333333333333,600.0,0.3933918430562726,0.37835153922542203,0.4096774193548387,930.0
14,1.4123413562774658,0.40022292733192444,1.5057792663574219,0.4145616590976715,0.4215979567960747,0.3779073722531337,0.0003000000142492354,39.77595769499021,75363.0,1894.6872524829737,0.24722662440570525,0.30057803468208094,0.20995962314939434,743.0,0.2802547770700637,0.1896551724137931,0.5365853658536586,82.0,0.21187800963081863,0.27615062761506276,0.171875,768.0,0.6052525252525253,0.6651865008880995,0.5552260934025204,1349.0,0.3254794520547945,0.3253012048192771,0.3256578947368421,912.0,0.5683453237410072,0.5,0.6583333333333333,600.0,0.40691489361702127,0.34615384615384615,0.4935483870967742,930.0
15,1.3974522352218628,0.40814459323883057,1.5046167373657227,0.41660475730895996,0.4202644934388287,0.3784635597193545,0.0003000000142492354,38.97128843900282,75363.0,1933.8082731844202,0.2886740331491712,0.29645390070921984,0.2812920592193809,743.0,0.27796610169491526,0.19248826291079812,0.5,82.0,0.20285261489698891,0.2591093117408907,0.16666666666666666,768.0,0.6144297905352988,0.644426362896664,0.5871015567086731,1349.0,0.3571072319201995,0.3275388838060384,0.3925438596491228,912.0,0.5478547854785478,0.453551912568306,0.6916666666666667,600.0,0.3603603603603604,0.40816326530612246,0.3225806451612903,930.0
16,1.3925098180770874,0.40967053174972534,1.5692648887634277,0.39951708912849426,0.4234426773302566,0.35433139055329965,0.0003000000142492354,39.27549809501215,75363.0,1918.8298979095782,0.26986301369863014,0.27475592747559274,0.2651413189771198,743.0,0.16531604538087522,0.09532710280373832,0.6219512195121951,82.0,0.18260120585701983,0.2697201017811705,0.13802083333333334,768.0,0.603225806451613,0.6613616268788682,0.5544848035581913,1349.0,0.30135301353013527,0.3431372549019608,0.26864035087719296,912.0,0.5606860158311345,0.46397379912663755,0.7083333333333334,600.0,0.3972746331236897,0.38752556237218816,0.4075268817204301,930.0
17,1.3801584243774414,0.41504451632499695,1.5017962455749512,0.41771915555000305,0.4226807325061866,0.3756893257945459,0.0003000000142492354,39.122758731013164,75363.0,1926.3212116035847,0.29048843187660667,0.2779827798277983,0.3041722745625841,743.0,0.20657276995305165,0.12790697674418605,0.5365853658536586,82.0,0.20153714773697692,0.29280397022332505,0.15364583333333334,768.0,0.6159754224270354,0.6390438247011953,0.5945144551519644,1349.0,0.3217850851438638,0.3463969658659924,0.30043859649122806,912.0,0.594847775175644,0.5594713656387665,0.635,600.0,0.3986186482486433,0.3682771194165907,0.4344086021505376,930.0
18,1.3760977983474731,0.4186006486415863,1.548083782196045,0.40973255038261414,0.43268730876123024,0.3608756993434253,0.0003000000142492354,39.15418078900257,75363.0,1924.77529809965,0.26861313868613135,0.2934609250398724,0.24764468371467024,743.0,0.15300546448087432,0.08615384615384615,0.6829268292682927,82.0,0.17028985507246377,0.27976190476190477,0.12239583333333333,768.0,0.618548990276739,0.6241509433962265,0.6130467012601928,1349.0,0.3200490496627835,0.36300417246175243,0.28618421052631576,912.0,0.5899925317401046,0.5345060893098782,0.6583333333333333,600.0,0.4056308654848801,0.3937246963562753,0.4182795698924731,930.0
19,1.3645302057266235,0.4197019636631012,1.4988762140274048,0.41771915555000305,0.430437814092324,0.3718434416281231,0.0003000000142492354,39.488768042996526,75363.0,1908.4667295252807,0.2684469430780042,0.28088235294117647,0.2570659488559892,743.0,0.21428571428571427,0.13114754098360656,0.5853658536585366,82.0,0.18134263295553618,0.27440633245382584,0.13541666666666666,768.0,0.6187845303867403,0.6616033755274262,0.58117123795404,1349.0,0.34079173838209986,0.3574007220216607,0.3256578947368421,912.0,0.5714285714285715,0.4927536231884058,0.68,600.0,0.4078239608801955,0.3739910313901345,0.4483870967741935,930.0
20,1.336220145225525,0.43017131090164185,1.5034531354904175,0.42329123616218567,0.43776031027937723,0.3792605989234995,9.000000136438757e-05,39.39704646800237,75363.0,1912.9098944310097,0.2859078590785908,0.2878581173260573,0.2839838492597577,743.0,0.20408163265306123,0.12254901960784313,0.6097560975609756,82.0,0.205607476635514,0.29584352078239606,0.15755208333333334,768.0,0.6208494208494209,0.6478646253021757,0.5959970348406227,1349.0,0.34223990903922685,0.35537190082644626,0.3300438596491228,912.0,0.5844346549192365,0.5223097112860893,0.6633333333333333,600.0,0.41170323928944624,0.40040650406504064,0.4236559139784946,930.0
21,1.3162343502044678,0.4325332045555115,1.475325584411621,0.4372214078903198,0.4412574023987945,0.3914086591457589,9.000000136438757e-05,39.25254445699102,75363.0,1919.9519685297134,0.2987442167878387,0.2935064935064935,0.3041722745625841,743.0,0.22222222222222224,0.13855421686746988,0.5609756097560976,82.0,0.21869782971619361,0.30465116279069765,0.17057291666666666,768.0,0.6360266864343959,0.6360266864343959,0.6360266864343959,1349.0,0.3489312536106297,0.36874236874236876,0.33114035087719296,912.0,0.5975975975975977,0.5437158469945356,0.6633333333333333,600.0,0.4176408076514347,0.41281512605042014,0.42258064516129035,930.0
22,1.3132318258285522,0.43727028369903564,1.4549752473831177,0.4407503604888916,0.4416059219540259,0.40028395026039937,9.000000136438757e-05,39.5170155359956,75363.0,1907.1025222376095,0.29345372460496616,0.33276450511945393,0.26244952893674295,743.0,0.28125,0.18907563025210083,0.5487804878048781,82.0,0.19982920580700259,0.2903225806451613,0.15234375,768.0,0.6302521008403362,0.6501182033096927,0.6115641215715345,1349.0,0.3815980629539951,0.3417172593235039,0.43201754385964913,912.0,0.5990639625585024,0.5630498533724341,0.64,600.0,0.41654059505799296,0.3922127255460589,0.44408602150537635,930.0
23,1.310508131980896,0.4389554560184479,1.4765641689300537,0.4372214078903198,0.4442775611978885,0.3944480545487033,9.000000136438757e-05,39.31489876098931,75363.0,1916.906881998126,0.31417624521072796,0.29890643985419196,0.3310901749663526,743.0,0.24210526315789474,0.15436241610738255,0.5609756097560976,82.0,0.19815281276238458,0.2789598108747045,0.15364583333333334,768.0,0.6320645905420992,0.6565495207667732,0.609340252038547,1349.0,0.3549684089603676,0.37273823884197826,0.33881578947368424,912.0,0.6001467351430667,0.5360419397116645,0.6816666666666666,600.0,0.4195223260643821,0.40562248995983935,0.4344086021505376,930.0
24,1.302193284034729,0.4414235055446625,1.4802606105804443,0.43517830967903137,0.4474999151599987,0.391640263408067,9.000000136438757e-05,39.39266082200629,75363.0,1913.1228616549624,0.30090972708187547,0.31341107871720114,0.28936742934051146,743.0,0.25257731958762886,0.16013071895424835,0.5975609756097561,82.0,0.2059308072487644,0.2802690582959641,0.16276041666666666,768.0,0.6271379703534778,0.6435257410296412,0.6115641215715345,1349.0,0.3518624641833811,0.368547418967587,0.3366228070175439,912.0,0.5884802220680083,0.5041617122473246,0.7066666666666667,600.0,0.41458333333333336,0.402020202020202,0.42795698924731185,930.0
25,1.2964613437652588,0.4423125386238098,1.4701097011566162,0.43350669741630554,0.4437084512802059,0.39928501175746683,9.000000136438757e-05,39.550951715995325,75363.0,1905.4661577087018,0.3019634394041976,0.30381471389645776,0.3001345895020188,743.0,0.29487179487179493,0.2,0.5609756097560976,82.0,0.20850040096230957,0.27139874739039666,0.16927083333333334,768.0,0.6174819566960705,0.6724890829694323,0.5707931801334322,1349.0,0.36636314943760045,0.3581151832460733,0.375,912.0,0.5901639344262295,0.5155666251556662,0.69,600.0,0.41565040650406504,0.3940269749518304,0.4397849462365591,930.0
26,1.2955371141433716,0.4438915550708771,1.4599076509475708,0.44260773062705994,0.4481467270211658,0.4012719244980111,9.000000136438757e-05,39.28015114899608,75363.0,1918.6025968722913,0.31511254019292606,0.3017241379310345,0.3297442799461642,743.0,0.2848484848484848,0.18951612903225806,0.573170731707317,82.0,0.2109500805152979,0.27637130801687765,0.17057291666666666,768.0,0.6404371584699453,0.6296561604584527,0.6515937731653076,1349.0,0.3561484918793503,0.37807881773399016,0.3366228070175439,912.0,0.5969498910675383,0.528957528957529,0.685,600.0,0.4044568245125348,0.41965317919075146,0.3903225806451613,930.0
27,1.296593189239502,0.44188791513442993,1.4665554761886597,0.44037890434265137,0.44882577383885364,0.3999079243947618,9.000000136438757e-05,39.39507516400772,75363.0,1913.0056152006896,0.3121951219512195,0.3236994219653179,0.30148048452220727,743.0,0.29102167182662536,0.1950207468879668,0.573170731707317,82.0,0.2158828064764842,0.2646502835538752,0.18229166666666666,768.0,0.6390666164847573,0.6490825688073395,0.6293550778354337,1349.0,0.35294117647058826,0.36829558998808104,0.33881578947368424,912.0,0.5799055967633177,0.4869762174405436,0.7166666666666667,600.0,0.4083424807903403,0.4170403587443946,0.4,930.0
28,1.2973746061325073,0.443798691034317,1.4594999551773071,0.43740713596343994,0.4430281309726079,0.3943530175602425,9.000000136438757e-05,39.61834191699745,75363.0,1902.2249885643755,0.30495928941524797,0.33881578947368424,0.2772543741588156,743.0,0.2562674094707521,0.16606498194945848,0.5609756097560976,82.0,0.19393939393939397,0.28940568475452194,0.14583333333333334,768.0,0.6279338207002693,0.6528,0.6048925129725723,1349.0,0.35224203133441384,0.34717784877529284,0.3574561403508772,912.0,0.607275426874536,0.5475234270414994,0.6816666666666666,600.0,0.41785375118708457,0.3741496598639456,0.4731182795698925,930.0
29,1.2876365184783936,0.446983277797699,1.512725830078125,0.4225482940673828,0.44727201545558,0.38450392673196215,9.000000136438757e-05,39.220706903986866,75363.0,1921.5104965978876,0.3135271807838179,0.29558998808104886,0.33378196500672946,743.0,0.224622030237581,0.13648293963254593,0.6341463414634146,82.0,0.1996753246753247,0.2650862068965517,0.16015625,768.0,0.6148787505137691,0.6900369003690037,0.5544848035581913,1349.0,0.34132420091324195,0.35595238095238096,0.32785087719298245,912.0,0.5944827586206896,0.5070588235294118,0.7183333333333334,600.0,0.40301724137931033,0.4038876889848812,0.4021505376344086,930.0
30,1.286018967628479,0.44665154814720154,1.4463939666748047,0.4407503604888916,0.445623705406176,0.4058242194542911,9.000000136438757e-05,39.13890807700227,75363.0,1925.5263803407622,0.3131034482758621,0.32107496463932106,0.30551816958277256,743.0,0.3076923076923077,0.21568627450980393,0.5365853658536586,82.0,0.21507064364207223,0.2707509881422925,0.17838541666666666,768.0,0.6297014346645987,0.6601626016260163,0.6019273535952557,1349.0,0.36045876570180224,0.3590859630032644,0.3618421052631579,912.0,0.6038543897216274,0.5280898876404494,0.705,600.0,0.41088854648176687,0.39331366764995085,0.43010752688172044,930.0
31,1.2773385047912598,0.45049959421157837,1.5064648389816284,0.4292347729206085,0.4475202307150327,0.3867297263194939,9.000000136438757e-05,40.00677048100624,75363.0,1883.7561516188769,0.312579415501906,0.296028880866426,0.3310901749663526,743.0,0.2109704641350211,0.12755102040816327,0.6097560975609756,82.0,0.2222222222222222,0.30201342281879195,0.17578125,768.0,0.6268540202966433,0.6619950535861501,0.5952557449962935,1349.0,0.3345111896348646,0.361323155216285,0.31140350877192985,912.0,0.6015246015246015,0.5148279952550415,0.7233333333333334,600.0,0.3984461709211987,0.411697247706422,0.3860215053763441,930.0
32,1.27985417842865,0.45344531536102295,1.483146071434021,0.43072065711021423,0.44669716999457665,0.3908191309484533,9.000000136438757e-05,39.91486871500092,75363.0,1888.0933954237676,0.3294117647058824,0.29258098223615464,0.3768506056527591,743.0,0.24060150375939848,0.15141955835962145,0.5853658536585366,82.0,0.205,0.2847222222222222,0.16015625,768.0,0.6224165341812401,0.6709511568123393,0.5804299481097109,1349.0,0.32149532710280376,0.3722943722943723,0.28289473684210525,912.0,0.6016949152542374,0.5220588235294118,0.71,600.0,0.4151138716356108,0.4001996007984032,0.4311827956989247,930.0
33,1.277614951133728,0.4517468810081482,1.4841742515563965,0.43647846579551697,0.45203466738925563,0.39984815661484563,9.000000136438757e-05,39.11674740600574,75363.0,1926.617241913862,0.3264764432647645,0.3219895287958115,0.3310901749663526,743.0,0.24685138539042822,0.15555555555555556,0.5975609756097561,82.0,0.2230769230769231,0.2725563909774436,0.18880208333333334,768.0,0.6264964086193138,0.6784788245462403,0.5819125277983692,1349.0,0.3481561822125814,0.3444206008583691,0.3519736842105263,912.0,0.6095791001451378,0.5398457583547558,0.7,600.0,0.41830065359477125,0.423841059602649,0.4129032258064516,930.0
34,1.2715200185775757,0.45393627882003784,1.4349831342697144,0.44799405336380005,0.44788613120149534,0.41129388831228575,9.000000136438757e-05,38.9045002960047,75363.0,1937.128080982945,0.32931726907630515,0.32756324900133155,0.3310901749663526,743.0,0.30714285714285716,0.21717171717171718,0.524390243902439,82.0,0.22417934347477983,0.2910602910602911,0.18229166666666666,768.0,0.6407840180927252,0.651840490797546,0.6300963676797627,1349.0,0.36442048517520215,0.3584305408271474,0.3706140350877193,912.0,0.6023564064801179,0.5395778364116095,0.6816666666666666,600.0,0.4108568387440128,0.4067439409905163,0.4150537634408602,930.0
35,1.2628164291381836,0.45530301332473755,1.4516648054122925,0.4409361183643341,0.4449571641479005,0.4007975855392382,9.000000136438757e-05,39.1438402079948,75363.0,1925.283763666288,0.32432432432432434,0.3178294573643411,0.3310901749663526,743.0,0.29054054054054057,0.20093457943925233,0.524390243902439,82.0,0.18547681539807526,0.2826666666666667,0.13802083333333334,768.0,0.6308243727598567,0.6815834767641996,0.5871015567086731,1349.0,0.3439635535307517,0.3578199052132701,0.33114035087719296,912.0,0.5964912280701754,0.5151515151515151,0.7083333333333334,600.0,0.4339622641509434,0.3865546218487395,0.4946236559139785,930.0
36,1.2640937566757202,0.4560593366622925,1.4302009344100952,0.4511515498161316,0.45027467114891195,0.4163901010407098,9.000000136438757e-05,39.72372065400123,75363.0,1897.178782834104,0.32762165867032217,0.33379888268156427,0.32166890982503366,743.0,0.3243243243243243,0.23728813559322035,0.5121951219512195,82.0,0.21168501270110077,0.3026634382566586,0.16276041666666666,768.0,0.6376360808709175,0.6704824202780049,0.6078576723498889,1349.0,0.36315510852302796,0.3510747185261003,0.37609649122807015,912.0,0.6214605067064083,0.5619946091644205,0.695,600.0,0.42884801548886736,0.3899647887323944,0.47634408602150535,930.0
37,1.2607159614562988,0.4571076035499573,1.4379953145980835,0.448922723531723,0.4517290903876061,0.41449531427726427,9.000000136438757e-05,40.00705947900133,75363.0,1883.7425439766723,0.3253521126760563,0.3412112259970458,0.31090174966352624,743.0,0.32452830188679244,0.23497267759562843,0.524390243902439,82.0,0.21252973830293417,0.2718052738336714,0.17447916666666666,768.0,0.6329014526894385,0.672787979966611,0.597479614529281,1349.0,0.3586956521739131,0.35560344827586204,0.3618421052631579,912.0,0.6099290780141844,0.5308641975308642,0.7166666666666667,600.0,0.43753086419753084,0.4045662100456621,0.47634408602150535,930.0
38,1.2681090831756592,0.4549579918384552,1.4576128721237183,0.4424220025539398,0.4525118352354918,0.40622140938449175,9.000000136438757e-05,39.633380618994124,75363.0,1901.5031981370423,0.33885819521178634,0.3115124153498871,0.3714670255720054,743.0,0.2735562310030395,0.18218623481781376,0.5487804878048781,82.0,0.22016806722689072,0.3104265402843602,0.17057291666666666,768.0,0.6231766612641816,0.6872207327971404,0.5700518902891031,1349.0,0.35,0.3725247524752475,0.3300438596491228,912.0,0.612508986340762,0.538558786346397,0.71,600.0,0.4252817246447819,0.39063906390639064,0.4666666666666667,930.0
39,1.2563167810440063,0.4587927758693695,1.4582934379577637,0.43870729207992554,0.4478615873974328,0.40471505381847867,9.000000136438757e-05,39.618218962990795,75363.0,1902.230892065089,0.32266492488569565,0.3134517766497462,0.33243606998654107,743.0,0.27950310559006214,0.1875,0.5487804878048781,82.0,0.21422594142259416,0.2997658079625293,0.16666666666666666,768.0,0.6214781543487137,0.6918181818181818,0.56412157153447,1349.0,0.36946564885496186,0.34472934472934474,0.3980263157894737,912.0,0.6125461254612545,0.5496688741721855,0.6916666666666667,600.0,0.4131214761660687,0.39471106758080315,0.43333333333333335,930.0
40,1.2595055103302002,0.4582885503768921,1.4649772644042969,0.4450222849845886,0.4545995178958955,0.40153547188076605,9.000000136438757e-05,39.32325234900054,75363.0,1916.4996661807263,0.3402909550917141,0.32100238663484487,0.3620457604306864,743.0,0.2422680412371134,0.15359477124183007,0.573170731707317,82.0,0.2124789207419899,0.3014354066985646,0.1640625,768.0,0.6329017517136328,0.6507439310884886,0.6160118606375092,1349.0,0.34767236299351795,0.37579617834394907,0.32346491228070173,912.0,0.6123032904148783,0.5363408521303258,0.7133333333333334,600.0,0.42283298097251587,0.4158004158004158,0.43010752688172044,930.0
41,1.246647834777832,0.4603452682495117,1.4549243450164795,0.443722128868103,0.4521360388152967,0.4084623125997422,2.700000004551839e-05,38.91133926900511,75363.0,1936.7876155326917,0.33248730964467005,0.31452581032412963,0.35262449528936746,743.0,0.2931596091205212,0.2,0.5487804878048781,82.0,0.2224012892828364,0.2917547568710359,0.1796875,768.0,0.6300395256916996,0.6748518204911093,0.5908080059303188,1349.0,0.3506200676437429,0.36078886310904873,0.34100877192982454,912.0,0.6083866382373845,0.530359355638166,0.7133333333333334,600.0,0.42214174857734094,0.4067796610169492,0.43870967741935485,930.0
42,1.250886082649231,0.46061065793037415,1.4423738718032837,0.4457652270793915,0.4525117704470583,0.4155129738421909,2.700000004551839e-05,39.609679621004034,75363.0,1902.6409887960028,0.3346456692913386,0.3265044814340589,0.34320323014804843,743.0,0.3223443223443223,0.23036649214659685,0.5365853658536586,82.0,0.23095051060487037,0.29108910891089107,0.19140625,768.0,0.6293034427542035,0.6840731070496083,0.5826538176426983,1349.0,0.35729613733905574,0.34978991596638653,0.3651315789473684,912.0,0.6131597975415762,0.541507024265645,0.7066666666666667,600.0,0.42089093701996927,0.40175953079178883,0.44193548387096776,930.0
43,1.2411733865737915,0.4631848633289337,1.4413819313049316,0.44947993755340576,0.45844843447477385,0.4151850168101114,2.700000004551839e-05,39.47007838000718,75363.0,1909.3704166083871,0.33991088478676,0.322463768115942,0.35935397039030953,743.0,0.31125827814569534,0.21363636363636362,0.573170731707317,82.0,0.22546634225466342,0.2989247311827957,0.18098958333333334,768.0,0.634578359645745,0.6602564102564102,0.6108228317272053,1349.0,0.35575319622012225,0.36076662908680945,0.3508771929824561,912.0,0.6159473299195317,0.5488917861799217,0.7016666666666667,600.0,0.42338072669826227,0.4148606811145511,0.432258064516129,930.0
44,1.2411718368530273,0.46400752663612366,1.4515138864517212,0.44799405336380005,0.4593511437098671,0.4103644929256807,2.700000004551839e-05,39.69177132200275,75363.0,1898.7058901607459,0.33700583279325985,0.325,0.34993270524899056,743.0,0.27988338192419826,0.1839080459770115,0.5853658536585366,82.0,0.22222222222222224,0.2982456140350877,0.17708333333333334,768.0,0.6336710833982854,0.6680361544782252,0.6026686434395849,1349.0,0.35119726339794755,0.3657957244655582,0.33771929824561403,912.0,0.6196363636363635,0.5496774193548387,0.71,600.0,0.42893530310748856,0.4075508228460794,0.45268817204301076,930.0
